Symbol,Weight
NVDA,0.13676496804537955
META,0.11436242066533196
GOOGL,0.11082710641756391
MSFT,0.1150439835288063
AAPL,0.09909598949060773
AMZN,0.07243410585130254
TSLA,0.04972364736523981
JPM,0.06002866877803482
V,0.06182390665083292
UNH,0.06215433194727189
WMT,0.017457646437742072
JNJ,0.026117495924149844
PG,0.02052960073049633
DIS,0.03550542744897035
HD,0.018130700718270013
